,year,month,revenue,stationaryRevenue,deliveryRevenue,pickupRevenue,id
45,2020.0,7.0,5309238.0,1297965.0,3325827.0,685446.0,268
46,2020.0,8.0,5073097.0,1743715.0,2749574.0,579808.0,268
47,2020.0,9.0,3821118.0,1395011.0,2048144.0,377963.0,268
48,2020.0,10.0,4174649.0,1329182.0,2445231.0,400236.0,268
49,2020.0,11.0,4490932.0,1198192.0,2882004.0,410736.0,268
50,2020.0,12.0,5062439.0,1224834.0,3342211.0,495394.0,268
51,2021.0,1.0,5296181.0,1454720.0,3263864.0,577597.0,268
52,2021.0,2.0,5033600.0,1251506.0,3270096.0,511998.0,268
53,2021.0,3.0,5678701.0,1688404.0,3473548.0,516749.0,268
54,2021.0,4.0,5436520.0,1961535.0,3274872.0,200113.0,268
55,2021.0,5.0,6363680.0,2565588.0,3586032.0,212060.0,268
56,2021.0,6.0,5961909.0,2482117.0,3266416.0,213376.0,268
57,2021.0,7.0,5677027.0,1941202.0,3482669.0,253156.0,268
58,2021.0,8.0,6359756.0,2712539.0,3456334.0,190883.0,268
59,2021.0,9.0,6293816.0,2387159.0,3737619.0,169038.0,268
60,2021.0,10.0,6682539.0,2340153.0,4175786.0,166600.0,268
61,2021.0,11.0,5882141.0,1756842.0,3955960.0,169339.0,268
62,2021.0,12.0,6415309.0,2050972.0,4056275.0,308062.0,268
63,2022.0,1.0,6561626.0,2445232.0,3866052.0,250342.0,268
64,2022.0,2.0,6451186.0,2191864.0,4109562.0,149760.0,268
65,2022.0,3.0,7512972.0,2824073.0,4482250.0,206649.0,268
66,2022.0,4.0,8293026.0,3239752.0,4862615.0,190659.0,268
67,2022.0,5.0,9468465.0,4079719.0,5076499.0,312247.0,268
68,2022.0,6.0,5240986.0,949728.0,4184252.0,107006.0,268
69,2022.0,7.0,4687102.0,0.0,4687102.0,0.0,268
70,2022.0,8.0,5532692.0,741490.0,4753012.0,38190.0,268
71,2022.0,9.0,7237348.0,2627635.0,4460254.0,149459.0,268
72,2022.0,10.0,7786576.0,3038865.0,4576730.0,170981.0,268
73,2022.0,11.0,7972995.0,2769294.0,5070431.0,133270.0,268
74,2022.0,12.0,8498194.0,2757214.0,5489062.0,251918.0,268
75,2023.0,1.0,8714421.0,3259512.0,5257300.0,197609.0,268
76,2023.0,2.0,8696666.0,2885016.0,5687031.0,124619.0,268
77,2023.0,3.0,9129977.0,3265426.0,5757600.0,106951.0,268
78,2023.0,4.0,9388118.0,3476451.0,5733715.0,177952.0,268
0,2017.0,7.0,1022752.0,0.0,1022752.0,0.0,269
1,2017.0,8.0,2819351.0,950526.0,1710398.0,158427.0,269
2,2017.0,9.0,3223233.0,1095634.0,1909623.0,217976.0,269
3,2017.0,10.0,3455849.0,1054332.0,2090703.0,310814.0,269
4,2017.0,11.0,3634234.0,1065925.0,2272660.0,295649.0,269
5,2017.0,12.0,4029455.0,1031639.0,2590984.0,406832.0,269
6,2018.0,1.0,4165075.0,940446.0,2833321.0,391308.0,269
7,2018.0,2.0,4354432.0,1069117.0,2814902.0,470413.0,269
8,2018.0,3.0,4756071.0,1176378.0,3000927.0,578766.0,269
9,2018.0,4.0,4941909.0,1309824.0,3116162.0,515923.0,269
10,2018.0,5.0,5979016.0,1546603.0,3725302.0,707111.0,269
11,2018.0,6.0,5399876.0,1476673.0,3279961.0,643242.0,269
12,2018.0,7.0,5327030.0,1582878.0,3140166.0,603986.0,269
13,2018.0,8.0,8424227.0,1935582.0,5249261.0,1239384.0,269
14,2018.0,9.0,8641669.0,2250424.0,5143390.0,1247855.0,269
15,2018.0,10.0,6385398.0,1805957.0,3600267.0,979174.0,269
16,2018.0,11.0,5857896.0,1458867.0,3649667.0,749362.0,269
17,2018.0,12.0,6344777.0,1517002.0,3987159.0,840616.0,269
18,2019.0,1.0,6668113.0,1493328.0,4357359.0,817426.0,269
19,2019.0,2.0,6533587.0,1481766.0,4256593.0,795228.0,269
20,2019.0,3.0,7270299.0,1745445.0,4655412.0,869442.0,269
21,2019.0,4.0,6455107.0,1628252.0,4062007.0,764848.0,269
22,2019.0,5.0,7185393.0,1880034.0,4388435.0,916924.0,269
23,2019.0,6.0,6679600.0,1708555.0,4165944.0,805101.0,269
24,2019.0,7.0,5642406.0,1513193.0,3435096.0,694117.0,269
25,2019.0,8.0,6409677.0,1676125.0,3942303.0,791249.0,269
26,2019.0,9.0,6435960.0,1643264.0,3975291.0,817405.0,269
27,2019.0,10.0,6650021.0,1604279.0,4221351.0,824391.0,269
28,2019.0,11.0,6183849.0,1353273.0,4093577.0,736999.0,269
29,2019.0,12.0,7015355.0,1391703.0,4857602.0,766050.0,269
30,2020.0,1.0,7155133.0,1417315.0,4812829.0,924989.0,269
31,2020.0,2.0,7024102.0,1456556.0,4662980.0,904566.0,269
32,2020.0,3.0,7013184.0,1229651.0,4932225.0,851308.0,269
33,2020.0,4.0,6829537.0,0.0,6043532.0,786005.0,269
34,2020.0,5.0,7904811.0,0.0,6753964.0,1150847.0,269
35,2020.0,6.0,7809398.0,0.0,6648388.0,1161010.0,269
36,2020.0,7.0,7716374.0,348476.0,6178944.0,1188954.0,269
37,2020.0,8.0,7805660.0,575833.0,6032419.0,1197408.0,269
38,2020.0,9.0,7169702.0,1108375.0,5017127.0,1044200.0,269
39,2020.0,10.0,7999841.0,1110533.0,5768452.0,1120856.0,269
40,2020.0,11.0,7753386.0,965884.0,5732049.0,1055453.0,269
41,2020.0,12.0,8951057.0,943444.0,6948253.0,1059360.0,269
42,2021.0,1.0,10269276.0,946042.0,8141394.0,1181840.0,269
43,2021.0,2.0,9321851.0,987015.0,7159133.0,1175703.0,269
44,2021.0,3.0,9825120.0,1358551.0,7094759.0,1371810.0,269
45,2021.0,4.0,9389744.0,1888125.0,6829636.0,671983.0,269
46,2021.0,5.0,10531096.0,2707115.0,7285350.0,538631.0,269
47,2021.0,6.0,9914114.0,2674910.0,6804025.0,435179.0,269
48,2021.0,7.0,9732892.0,2396952.0,6909796.0,426144.0,269
49,2021.0,8.0,9542780.0,2585258.0,6450650.0,506872.0,269
50,2021.0,9.0,11510620.0,2492451.0,8489567.0,528602.0,269
51,2021.0,10.0,11653368.0,2577191.0,8497150.0,579027.0,269
52,2021.0,11.0,10847803.0,1898785.0,8479611.0,469407.0,269
53,2021.0,12.0,12375899.0,2030126.0,9823102.0,522671.0,269
54,2022.0,1.0,12163477.0,2184780.0,9377821.0,600876.0,269
55,2022.0,2.0,11413821.0,2111402.0,8832740.0,469679.0,269
56,2022.0,3.0,12914346.0,2567966.0,9811398.0,534982.0,269
57,2022.0,4.0,12237460.0,2773097.0,8986254.0,478109.0,269
58,2022.0,5.0,13895698.0,3467849.0,9882095.0,545754.0,269
59,2022.0,6.0,13648368.0,3426135.0,9726937.0,495296.0,269
60,2022.0,7.0,12307647.0,3201551.0,8706172.0,399924.0,269
61,2022.0,8.0,12884321.0,3353696.0,9149710.0,380915.0,269
62,2022.0,9.0,13341979.0,3093926.0,9952863.0,295190.0,269
63,2022.0,10.0,14497593.0,3110532.0,11107352.0,279709.0,269
64,2022.0,11.0,13505448.0,2536856.0,10710773.0,257819.0,269
65,2022.0,12.0,15392492.0,2715513.0,12426225.0,250754.0,269
66,2023.0,1.0,14304638.0,2808257.0,11238118.0,258263.0,269
67,2023.0,2.0,13643366.0,2511962.0,10904983.0,226421.0,269
68,2023.0,3.0,15569468.0,2915134.0,12431375.0,222959.0,269
69,2023.0,4.0,14450833.0,2998011.0,11192455.0,260367.0,269
0,2016.0,9.0,63475.0,0.0,53248.0,10227.0,272
1,2016.0,10.0,1131542.0,578849.0,489132.0,63561.0,272
2,2016.0,11.0,1527899.0,837045.0,644974.0,45880.0,272
3,2016.0,12.0,1608237.0,810115.0,727464.0,70658.0,272
4,2017.0,1.0,1929672.0,886138.0,961012.0,82522.0,272
5,2017.0,2.0,1763432.0,793078.0,909875.0,60479.0,272
6,2017.0,3.0,1951196.0,955236.0,890852.0,105108.0,272
7,2017.0,4.0,1640698.0,781847.0,777855.0,80996.0,272
8,2017.0,5.0,1888421.0,925086.0,877165.0,86170.0,272
9,2017.0,6.0,1881358.0,995186.0,801978.0,84194.0,272
10,2017.0,7.0,1902021.0,1016067.0,802184.0,83770.0,272
11,2017.0,8.0,2017533.0,1081019.0,831531.0,104983.0,272
12,2017.0,9.0,2041710.0,930347.0,971195.0,140168.0,272
13,2017.0,10.0,2367468.0,1025011.0,1180742.0,161715.0,272
14,2017.0,11.0,2458052.0,925890.0,1296844.0,235318.0,272
15,2017.0,12.0,2825970.0,1027375.0,1515680.0,282915.0,272
16,2018.0,1.0,2807070.0,1043336.0,1477026.0,286708.0,272
17,2018.0,2.0,2626030.0,974200.0,1408465.0,243365.0,272
18,2018.0,3.0,3032692.0,1114150.0,1646262.0,272280.0,272
19,2018.0,4.0,2601991.0,1080744.0,1365712.0,155535.0,272
20,2018.0,5.0,3388415.0,1406119.0,1647646.0,334650.0,272
21,2018.0,6.0,3433004.0,1415394.0,1692240.0,325370.0,272
22,2018.0,7.0,3640747.0,1673392.0,1654660.0,312695.0,272
23,2018.0,8.0,3888999.0,1830604.0,1689965.0,368430.0,272
24,2018.0,9.0,3808950.0,1712955.0,1690160.0,405835.0,272
25,2018.0,10.0,3652325.0,1437660.0,1872270.0,342395.0,272
26,2018.0,11.0,3740805.0,1406351.0,2017809.0,316645.0,272
27,2018.0,12.0,2756182.0,438097.0,2230915.0,87170.0,272
28,2019.0,1.0,3411977.0,760297.0,2425875.0,225805.0,272
29,2019.0,2.0,3898301.0,1293388.0,2302949.0,301964.0,272
30,2019.0,3.0,4475924.0,1552338.0,2570630.0,352956.0,272
31,2019.0,4.0,3497957.0,1251078.0,1965145.0,281734.0,272
32,2019.0,5.0,4547981.0,1747243.0,2398315.0,402423.0,272
33,2019.0,6.0,4261280.0,1651356.0,2131525.0,478399.0,272
34,2019.0,7.0,4175418.0,1765998.0,1986425.0,422995.0,272
35,2019.0,8.0,4399594.0,1980805.0,2013720.0,405069.0,272
36,2019.0,9.0,3887285.0,1426954.0,2043446.0,416885.0,272
37,2019.0,10.0,3838617.0,1380848.0,2144964.0,312805.0,272
38,2019.0,11.0,3790884.0,1312671.0,2157513.0,320700.0,272
39,2019.0,12.0,3955847.0,1250753.0,2291446.0,413648.0,272
40,2020.0,1.0,4326710.0,1391203.0,2438432.0,497075.0,272
41,2020.0,2.0,4232346.0,1329993.0,2433256.0,469097.0,272
42,2020.0,3.0,3952413.0,1031546.0,2499712.0,421155.0,272
43,2020.0,4.0,3091524.0,0.0,2716926.0,374598.0,272
44,2020.0,5.0,3692300.0,0.0,3084915.0,607385.0,272
45,2020.0,6.0,4144793.0,25764.0,3129343.0,989686.0,272
46,2020.0,7.0,5251946.0,1081678.0,3336370.0,833898.0,272
47,2020.0,8.0,5998312.0,1692459.0,3426134.0,879719.0,272
48,2020.0,9.0,5234997.0,1198204.0,3319536.0,717257.0,272
49,2020.0,10.0,5977729.0,1223708.0,3961027.0,792994.0,272
50,2020.0,11.0,5969099.0,1077024.0,4184204.0,707871.0,272
51,2020.0,12.0,6773774.0,1131547.0,4767568.0,874659.0,272
52,2021.0,1.0,7457560.0,1456923.0,5075264.0,925373.0,272
53,2021.0,2.0,6851833.0,1259387.0,4809732.0,782714.0,272
54,2021.0,3.0,7258087.0,1448536.0,4933097.0,876454.0,272
55,2021.0,4.0,6105130.0,1587915.0,4149079.0,368136.0,272
56,2021.0,5.0,7846268.0,2447739.0,4963314.0,435215.0,272
57,2021.0,6.0,7376954.0,2480989.0,4548433.0,347532.0,272
58,2021.0,7.0,7121223.0,2132899.0,4593728.0,394596.0,272
59,2021.0,8.0,8098161.0,2777721.0,4910872.0,409568.0,272
60,2021.0,9.0,7560727.0,2226674.0,5030339.0,303714.0,272
61,2021.0,10.0,8053580.0,2136222.0,5584790.0,332568.0,272
62,2021.0,11.0,7636417.0,1571888.0,5741947.0,322582.0,272
63,2021.0,12.0,9500093.0,2127902.0,6975494.0,396697.0,272
64,2022.0,1.0,10107791.0,2719842.0,6970188.0,417761.0,272
65,2022.0,2.0,8895028.0,2158375.0,6397059.0,339594.0,272
66,2022.0,3.0,9828653.0,2797657.0,6700932.0,330064.0,272
67,2022.0,4.0,9906120.0,3102425.0,6495588.0,308107.0,272
68,2022.0,5.0,11486300.0,3702689.0,7452886.0,330725.0,272
69,2022.0,6.0,10671264.0,3916435.0,6472771.0,282058.0,272
70,2022.0,7.0,11109274.0,4359275.0,6389850.0,360149.0,272
71,2022.0,8.0,9992188.0,3619736.0,6039912.0,332540.0,272
72,2022.0,9.0,8840263.0,2835790.0,5751243.0,253230.0,272
73,2022.0,10.0,9616453.0,2999073.0,6418959.0,198421.0,272
74,2022.0,11.0,9421871.0,2651805.0,6581713.0,188353.0,272
75,2022.0,12.0,11587984.0,2699123.0,8637928.0,250933.0,272
76,2023.0,1.0,11574442.0,3129216.0,8282396.0,162830.0,272
77,2023.0,2.0,9915930.0,2807626.0,6927840.0,180464.0,272
78,2023.0,3.0,10380209.0,2747359.0,7458515.0,174335.0,272
79,2023.0,4.0,9658659.0,2939311.0,6490133.0,229215.0,272
0,2016.0,9.0,244879.0,11513.0,183880.0,49486.0,274
1,2016.0,10.0,1757208.0,1069138.0,599040.0,89030.0,274
2,2016.0,11.0,1668082.0,865269.0,734208.0,68605.0,274
3,2016.0,12.0,1881422.0,779832.0,1001666.0,99924.0,274
4,2017.0,1.0,1905543.0,789769.0,1009633.0,106141.0,274
5,2017.0,2.0,1983210.0,796238.0,1037994.0,148978.0,274
6,2017.0,3.0,2269975.0,1034236.0,1128550.0,107189.0,274
7,2017.0,4.0,2460589.0,1120236.0,1218126.0,122227.0,274
8,2017.0,5.0,2503378.0,1262859.0,1141997.0,98522.0,274
9,2017.0,6.0,2674018.0,1325997.0,1220671.0,127350.0,274
10,2017.0,7.0,2205219.0,1093156.0,1024450.0,87613.0,274
11,2017.0,8.0,2501782.0,1151821.0,1256553.0,93408.0,274
12,2017.0,9.0,3326438.0,1654927.0,1496290.0,175221.0,274
13,2017.0,10.0,3546296.0,1618675.0,1708831.0,218790.0,274
14,2017.0,11.0,3512158.0,1428832.0,1859111.0,224215.0,274
15,2017.0,12.0,3834117.0,1334042.0,2195140.0,304935.0,274
16,2018.0,1.0,3572494.0,1134355.0,2254749.0,183390.0,274
17,2018.0,2.0,3593918.0,1068441.0,2324697.0,200780.0,274
18,2018.0,3.0,4783294.0,1626221.0,2877513.0,279560.0,274
19,2018.0,4.0,4299162.0,1584471.0,2454771.0,259920.0,274
20,2018.0,5.0,5329550.0,1938791.0,2954199.0,436560.0,274
21,2018.0,6.0,5697771.0,1846956.0,3563970.0,286845.0,274
22,2018.0,7.0,4837869.0,1550454.0,3035515.0,251900.0,274
23,2018.0,8.0,5076121.0,1392038.0,3450918.0,233165.0,274
24,2018.0,9.0,5972424.0,1965504.0,3766912.0,240008.0,274
25,2018.0,10.0,6036049.0,1681195.0,4116792.0,238062.0,274
26,2018.0,11.0,6083611.0,1520406.0,4262193.0,301012.0,274
27,2018.0,12.0,6530933.0,1503598.0,4739627.0,287708.0,274
28,2019.0,1.0,5911824.0,1312732.0,4354392.0,244700.0,274
29,2019.0,2.0,5733418.0,1167855.0,4258879.0,306684.0,274
30,2019.0,3.0,6225356.0,1523545.0,4465975.0,235836.0,274
31,2019.0,4.0,4459426.0,1438551.0,2791003.0,229872.0,274
32,2019.0,5.0,4432743.0,1710414.0,2477964.0,244365.0,274
33,2019.0,6.0,4039933.0,1472633.0,2344800.0,222500.0,274
34,2019.0,7.0,3345603.0,1337436.0,1833637.0,174530.0,274
35,2019.0,8.0,3489807.0,1181676.0,2113063.0,195068.0,274
36,2019.0,9.0,4355199.0,1647714.0,2398178.0,309307.0,274
37,2019.0,10.0,4272948.0,1641986.0,2406530.0,224432.0,274
38,2019.0,11.0,4222836.0,1336249.0,2662589.0,223998.0,274
39,2019.0,12.0,4416301.0,1300967.0,2799380.0,315954.0,274
40,2020.0,1.0,4337158.0,1185028.0,2901191.0,250939.0,274
41,2020.0,2.0,4145937.0,1159211.0,2744486.0,242240.0,274
42,2020.0,3.0,4300789.0,1112245.0,2913834.0,274710.0,274
43,2020.0,4.0,3384955.0,0.0,3112196.0,272759.0,274
44,2020.0,5.0,3823927.0,0.0,3423944.0,399983.0,274
45,2020.0,6.0,4237867.0,167656.0,3521876.0,548335.0,274
46,2020.0,7.0,3942001.0,328711.0,3144601.0,468689.0,274
47,2020.0,8.0,4337985.0,585729.0,3329233.0,423023.0,274
48,2020.0,9.0,5207561.0,1247128.0,3530083.0,430350.0,274
49,2020.0,10.0,6087495.0,1146003.0,4548194.0,393298.0,274
50,2020.0,11.0,5770106.0,777400.0,4593007.0,399699.0,274
51,2020.0,12.0,6406218.0,759345.0,5215341.0,431532.0,274
52,2021.0,1.0,6633509.0,664457.0,5577459.0,391593.0,274
53,2021.0,2.0,7165979.0,967910.0,5715780.0,482289.0,274
54,2021.0,3.0,7385473.0,1366656.0,5497274.0,521543.0,274
55,2021.0,4.0,7065338.0,1827127.0,4978065.0,260146.0,274
56,2021.0,5.0,7557736.0,2136749.0,5213216.0,207771.0,274
57,2021.0,6.0,7738544.0,2144832.0,5368018.0,225694.0,274
58,2021.0,7.0,7121501.0,1708811.0,5288343.0,124347.0,274
59,2021.0,8.0,6778341.0,1501526.0,5099105.0,177710.0,274
60,2021.0,9.0,9302478.0,2357633.0,6741837.0,203008.0,274
61,2021.0,10.0,9614457.0,2029168.0,7404962.0,180327.0,274
62,2021.0,11.0,9112269.0,1206257.0,7764397.0,141615.0,274
63,2021.0,12.0,10455660.0,1515293.0,8759158.0,181209.0,274
64,2022.0,1.0,10409636.0,1661785.0,8576530.0,171321.0,274
65,2022.0,2.0,10540297.0,1748379.0,8606557.0,185361.0,274
66,2022.0,3.0,11205068.0,2314646.0,8712067.0,178355.0,274
67,2022.0,4.0,11173354.0,2615336.0,8373122.0,184896.0,274
68,2022.0,5.0,12623779.0,2935883.0,9449871.0,238025.0,274
69,2022.0,6.0,11657678.0,2591068.0,8852166.0,214444.0,274
70,2022.0,7.0,10381892.0,2399053.0,7800788.0,182051.0,274
71,2022.0,8.0,10339539.0,2428109.0,7747460.0,163970.0,274
72,2022.0,9.0,13118807.0,3366033.0,9599711.0,153063.0,274
73,2022.0,10.0,13446206.0,3149619.0,10172691.0,123896.0,274
74,2022.0,11.0,11795630.0,2543082.0,9131455.0,121093.0,274
75,2022.0,12.0,13836552.0,2390755.0,11323351.0,122446.0,274
76,2023.0,1.0,12801623.0,2125167.0,10573740.0,102716.0,274
77,2023.0,2.0,12186302.0,2208087.0,9857117.0,121098.0,274
78,2023.0,3.0,14776823.0,3092412.0,11542452.0,141959.0,274
79,2023.0,4.0,14105626.0,3155380.0,10812418.0,137828.0,274
0,2016.0,10.0,243635.0,0.0,161747.0,81888.0,276
1,2016.0,11.0,1317447.0,711205.0,562264.0,43978.0,276
2,2016.0,12.0,1744431.0,560480.0,1146247.0,37704.0,276
3,2017.0,1.0,1809620.0,731962.0,1034452.0,43206.0,276
4,2017.0,2.0,1492825.0,656511.0,799388.0,36926.0,276
5,2017.0,3.0,1522257.0,765355.0,712627.0,44275.0,276
6,2017.0,4.0,1907897.0,1086103.0,792359.0,29435.0,276
7,2017.0,5.0,1905887.0,1037825.0,821772.0,46290.0,276
8,2017.0,6.0,2135804.0,1139460.0,957651.0,38693.0,276
9,2017.0,7.0,2303636.0,1176083.0,1083873.0,43680.0,276
10,2017.0,8.0,2502486.0,1277144.0,1172800.0,52542.0,276
11,2017.0,9.0,2631732.0,1202046.0,1386508.0,43178.0,276
12,2017.0,10.0,2675874.0,1060358.0,1571362.0,44154.0,276
13,2017.0,11.0,2918153.0,1088016.0,1769621.0,60516.0,276
14,2017.0,12.0,3428583.0,1185555.0,2177945.0,65083.0,276
15,2018.0,1.0,3251736.0,1187170.0,2007610.0,56956.0,276
16,2018.0,2.0,3408870.0,1088371.0,2246256.0,74243.0,276
17,2018.0,3.0,4323400.0,1891266.0,2339649.0,92485.0,276
18,2018.0,4.0,3852837.0,1672130.0,2082065.0,98642.0,276
19,2018.0,5.0,4533130.0,1718422.0,2702094.0,112614.0,276
20,2018.0,6.0,4267118.0,1463278.0,2707087.0,96753.0,276
21,2018.0,7.0,4445162.0,1500417.0,2855855.0,88890.0,276
22,2018.0,8.0,4241136.0,1528245.0,2626770.0,86121.0,276
23,2018.0,9.0,4649761.0,1836367.0,2737804.0,75590.0,276
24,2018.0,10.0,4720236.0,1704920.0,2944790.0,70526.0,276
25,2018.0,11.0,4711368.0,1352832.0,3288037.0,70499.0,276
26,2018.0,12.0,5263645.0,1373750.0,3798765.0,91130.0,276
27,2019.0,1.0,4591326.0,1523133.0,2950438.0,117755.0,276
28,2019.0,2.0,4584488.0,1316350.0,3081493.0,186645.0,276
29,2019.0,3.0,4903608.0,1599902.0,3207899.0,95807.0,276
30,2019.0,4.0,4371416.0,1547902.0,2725144.0,98370.0,276
31,2019.0,5.0,4701799.0,1909939.0,2648755.0,143105.0,276
32,2019.0,6.0,4480690.0,1557263.0,2821502.0,101925.0,276
33,2019.0,7.0,4438992.0,1575622.0,2786300.0,77070.0,276
34,2019.0,8.0,4594944.0,1675144.0,2828272.0,91528.0,276
35,2019.0,9.0,4596274.0,1645897.0,2887881.0,62496.0,276
36,2019.0,10.0,4631303.0,1562991.0,2993739.0,74573.0,276
37,2019.0,11.0,4568220.0,1468682.0,3027826.0,71712.0,276
38,2019.0,12.0,4682025.0,1436024.0,3141892.0,104109.0,276
39,2020.0,1.0,3787333.0,1440980.0,2276725.0,69628.0,276
40,2020.0,2.0,3868977.0,1207412.0,2566127.0,95438.0,276
41,2020.0,3.0,3586680.0,1129139.0,2390664.0,66877.0,276
42,2020.0,5.0,1359425.0,151537.0,1175011.0,32877.0,276
43,2020.0,6.0,2798732.0,445531.0,2268518.0,84683.0,276
44,2020.0,7.0,3226197.0,1014442.0,2128224.0,83531.0,276
45,2020.0,8.0,3799999.0,1365854.0,2296548.0,137597.0,276
46,2020.0,9.0,3638948.0,1235906.0,2306071.0,96971.0,276
47,2020.0,10.0,4060968.0,1356703.0,2585749.0,118516.0,276
48,2020.0,11.0,3775669.0,1137348.0,2546837.0,91484.0,276
49,2020.0,12.0,4450188.0,1249742.0,3078100.0,122346.0,276
50,2021.0,1.0,4896021.0,1690114.0,3059351.0,146556.0,276
51,2021.0,2.0,4410866.0,1105845.0,3175365.0,129656.0,276
52,2021.0,3.0,5062181.0,1514827.0,3366064.0,181290.0,276
53,2021.0,4.0,4590299.0,1468013.0,3054698.0,67588.0,276
54,2021.0,5.0,5640749.0,2068020.0,3538377.0,34352.0,276
55,2021.0,6.0,5266411.0,1870145.0,3352714.0,43552.0,276
56,2021.0,7.0,4630099.0,1536374.0,3060983.0,32742.0,276
57,2021.0,8.0,4801679.0,1731483.0,3020370.0,49826.0,276
58,2021.0,9.0,5145880.0,1853180.0,3258012.0,34688.0,276
59,2021.0,10.0,5639423.0,1828707.0,3755247.0,55469.0,276
60,2021.0,11.0,4864685.0,1055188.0,3756202.0,53295.0,276
61,2021.0,12.0,6255486.0,1424316.0,4766702.0,64468.0,276
62,2022.0,1.0,5750161.0,1587661.0,4094469.0,68031.0,276
63,2022.0,2.0,5101759.0,1312780.0,3720016.0,68963.0,276
64,2022.0,3.0,6156394.0,1615982.0,4497399.0,43013.0,276
65,2022.0,4.0,6280200.0,1957215.0,4273559.0,49426.0,276
66,2022.0,5.0,7404514.0,2477795.0,4872486.0,54233.0,276
67,2022.0,6.0,6388715.0,2019794.0,4347226.0,21695.0,276
68,2022.0,7.0,6189944.0,1825611.0,4319757.0,44576.0,276
69,2022.0,8.0,6164951.0,1714727.0,4421560.0,28664.0,276
70,2022.0,9.0,6162932.0,1634502.0,4500539.0,27891.0,276
71,2022.0,10.0,6603915.0,1744034.0,4833858.0,26023.0,276
72,2022.0,11.0,6445335.0,1618476.0,4805493.0,21366.0,276
73,2022.0,12.0,7813948.0,1790372.0,5981702.0,41874.0,276
74,2023.0,1.0,7273822.0,1956244.0,5295593.0,21985.0,276
75,2023.0,2.0,6778058.0,1387717.0,5372101.0,18240.0,276
76,2023.0,3.0,7403625.0,1794074.0,5584861.0,24690.0,276
77,2023.0,4.0,7088909.0,1844881.0,5181300.0,62728.0,276
0,2016.0,8.0,211403.0,0.0,198124.0,13279.0,280
1,2016.0,9.0,640006.0,54352.0,522487.0,63167.0,280
2,2016.0,10.0,1619088.0,753363.0,834042.0,31683.0,280
3,2016.0,11.0,1901265.0,735340.0,1119819.0,46106.0,280
4,2016.0,12.0,2168584.0,773299.0,1357266.0,38019.0,280
5,2017.0,1.0,2307200.0,773871.0,1458257.0,75072.0,280
6,2017.0,2.0,2246626.0,818243.0,1343832.0,84551.0,280
7,2017.0,3.0,2433093.0,988310.0,1361678.0,83105.0,280
8,2017.0,4.0,2460375.0,1013132.0,1367344.0,79899.0,280
9,2017.0,5.0,2552418.0,1110827.0,1378062.0,63529.0,280
10,2017.0,6.0,2682129.0,1157121.0,1452072.0,72936.0,280
11,2017.0,7.0,2697382.0,1192649.0,1455913.0,48820.0,280
12,2017.0,8.0,2946215.0,1330817.0,1550039.0,65359.0,280
13,2017.0,9.0,3086648.0,1368342.0,1612394.0,105912.0,280
14,2017.0,10.0,3151424.0,1448164.0,1610266.0,92994.0,280
15,2017.0,11.0,3267944.0,1336681.0,1811629.0,119634.0,280
16,2017.0,12.0,3741992.0,1462064.0,2138224.0,141704.0,280
17,2018.0,1.0,3555408.0,1436059.0,2028509.0,90840.0,280
18,2018.0,2.0,3267551.0,1302776.0,1844861.0,119914.0,280
19,2018.0,3.0,4056154.0,1625101.0,2250994.0,180059.0,280
20,2018.0,4.0,3884608.0,1644860.0,2087043.0,152705.0,280
21,2018.0,5.0,4073197.0,1705500.0,2234295.0,133402.0,280
22,2018.0,6.0,3934791.0,1684543.0,2121578.0,128670.0,280
23,2018.0,7.0,3588687.0,1511747.0,1975955.0,100985.0,280
24,2018.0,8.0,4088747.0,1658786.0,2279891.0,150070.0,280
25,2018.0,9.0,4054268.0,1760711.0,2164075.0,129482.0,280
26,2018.0,10.0,4268301.0,1805085.0,2317341.0,145875.0,280
27,2018.0,11.0,4399346.0,1798930.0,2494042.0,106374.0,280
28,2018.0,12.0,5102046.0,2001371.0,2950865.0,149810.0,280
29,2019.0,1.0,4863908.0,1738058.0,2981915.0,143935.0,280
30,2019.0,2.0,4436868.0,1565215.0,2683665.0,187988.0,280
31,2019.0,3.0,4835045.0,1913540.0,2799955.0,121550.0,280
32,2019.0,4.0,4323701.0,1759371.0,2423380.0,140950.0,280
33,2019.0,5.0,4429506.0,1713175.0,2552686.0,163645.0,280
34,2019.0,6.0,4131744.0,1597808.0,2400076.0,133860.0,280
35,2019.0,7.0,4033026.0,1607911.0,2295405.0,129710.0,280
36,2019.0,8.0,4558234.0,1812153.0,2585795.0,160286.0,280
37,2019.0,9.0,4302900.0,1742130.0,2413608.0,147162.0,280
38,2019.0,10.0,4414757.0,1649461.0,2624896.0,140400.0,280
39,2019.0,11.0,4240279.0,1654299.0,2479097.0,106883.0,280
40,2019.0,12.0,4694283.0,1581312.0,2931096.0,181875.0,280
41,2020.0,1.0,4607263.0,1446716.0,2971756.0,188791.0,280
42,2020.0,2.0,4392591.0,1428615.0,2777548.0,186428.0,280
43,2020.0,3.0,4680629.0,1301886.0,3201015.0,177728.0,280
44,2020.0,4.0,3417154.0,0.0,3271258.0,145896.0,280
45,2020.0,5.0,3656169.0,0.0,3321938.0,334231.0,280
46,2020.0,6.0,4033424.0,568153.0,3115355.0,349916.0,280
47,2020.0,7.0,4567925.0,1315372.0,2970200.0,282353.0,280
